Feature,English_Description,Utterance_Interaction_Coef,Utterance_P_Raw,Utterance_P_FDR,Utterance_Significant_FDR,Utterance_Status,Trial_Interaction_Coef,Trial_P_Raw,Trial_P_FDR,Trial_Significant_FDR,Trial_Status,More_Sensitive_Model
HNRdBACF_sma3nz_stddevNorm,Harmonics-to-noise ratio-coefficient of variation [voice clarity],-0.04654372591447057,0.15427055080476132,0.4629805223290761,False,ok,-0.04685329497623046,0.23497957079744425,0.440586695245208,False,ok,Trial-by-Trial
alphaRatioV_sma3nz_amean,Alpha ratio-mean [energy distribution],0.035150401671448395,0.4871979926843948,0.8050404130631467,False,ok,0.03487457129457781,0.24512170741732697,0.4502235442359067,False,ok,Trial-by-Trial
alphaRatioV_sma3nz_stddevNorm,Alpha ratio-coefficient of variation [energy distribution],-0.036613466515776794,0.2545404955068302,0.6363512387670756,False,ok,-0.03675554932893092,0.2723203368605137,0.4901766063489247,False,ok,Trial-by-Trial
mfcc3V_sma3nz_amean,MFCC coefficient 3-mean [vocal tract feature],-0.03221625781411525,0.5049014725434052,0.8050404130631467,False,ok,-0.03223263650293197,0.2851999072109942,0.5032939539017545,False,ok,Trial-by-Trial
shimmerLocaldB_sma3nz_stddevNorm,Shimmer-coefficient of variation [hoarseness],-0.03806214082983728,0.3894193204412315,0.8050404130631467,False,ok,-0.038072481803851255,0.2974323708056953,0.5050738372172184,False,ok,Trial-by-Trial
equivalentSoundLevel_dBp,equivalentSoundLevel_dBp,0.02221694077169034,0.8271957553090267,0.9930183926378453,False,ok,0.02238527587378618,0.2922402080871922,0.5050738372172184,False,ok,Trial-by-Trial
F2bandwidth_sma3nz_amean,F2-mean [tongue position],0.03339215659169635,0.3468051945038405,0.8014373621294366,False,ok,0.03305719339478165,0.3034182717541034,0.5056971195901724,False,ok,Trial-by-Trial
F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0 semitone-falling slope [pitch],0.03651793873874873,0.3367278412687694,0.8014373621294366,False,ok,0.03610314690040059,0.3095879066164746,0.5065983926451403,False,ok,Trial-by-Trial
slopeV500-1500_sma3nz_amean,slopeV500-1500-mean,0.03061610022085622,0.48257695720533056,0.8050404130631467,False,ok,0.030203936419764196,0.338435691951802,0.5439145049225389,False,ok,Trial-by-Trial
F1frequency_sma3nz_stddevNorm,F1-coefficient of variation [mouth opening],-0.02811649979385391,0.5263591831123124,0.8050404130631467,False,ok,-0.02798907258736849,0.3652628423591342,0.5767308037249488,False,ok,Trial-by-Trial
F2amplitudeLogRelF0_sma3nz_amean,F2-mean [tongue position],-0.03130482074398513,0.4938526398283274,0.8050404130631467,False,ok,-0.030340014781456568,0.38331343540911245,0.5947967101175883,False,ok,Trial-by-Trial
slopeV0-500_sma3nz_amean,slopeV0-500-mean,-0.019043761995672204,0.832479071049383,0.9930183926378453,False,ok,-0.018353625740554505,0.39425321279324066,0.6014032059557909,False,ok,Trial-by-Trial
mfcc2V_sma3nz_amean,MFCC coefficient 2-mean [vocal tract feature],-0.02354077726062205,0.7100342848278387,0.9682285702197801,False,ok,-0.02331394295802288,0.4081266342409282,0.6121899513613923,False,ok,Trial-by-Trial
F1bandwidth_sma3nz_amean,F1-mean [mouth opening],0.028463526224208884,0.5580981790588065,0.8050404130631467,False,ok,0.028508933062962462,0.4342012659342612,0.6206454065762818,False,ok,Trial-by-Trial
logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-H2-coefficient of variation,-0.029866888606500636,0.36054311644514203,0.8050404130631467,False,ok,-0.02992862280957812,0.46271804164352903,0.6206454065762818,False,ok,Trial-by-Trial
loudnessPeaksPerSec,loudnessPeaksPerSec,-0.0276766730423621,0.5177948070102874,0.8050404130631467,False,ok,-0.026249771707401563,0.44124788720668495,0.6206454065762818,False,ok,Trial-by-Trial
mfcc4_sma3_stddevNorm,MFCC coefficient 4-coefficient of variation [vocal tract feature],-0.02604481375491248,0.4204859508444001,0.8050404130631467,False,ok,-0.025937906141093894,0.44997462248401265,0.6206454065762818,False,ok,Trial-by-Trial
slopeV0-500_sma3nz_stddevNorm,slopeV0-500-coefficient of variation,0.026426755513014016,0.41639201154364125,0.8050404130631467,False,ok,0.026494048271691165,0.4547464252260629,0.6206454065762818,False,ok,Trial-by-Trial
hammarbergIndexV_sma3nz_amean,hammarbergIndexV-mean,-0.021910024359293595,0.7232628828676213,0.9715471560908345,False,ok,-0.021804200168048588,0.4381257015508414,0.6206454065762818,False,ok,Trial-by-Trial
