Feature,English_Description,Model,N,Interaction_Coef,Interaction_PValue_Raw,Age_Main_PValue,Task_Main_PValue,Status,FDR_PValue,Significant_FDR,Significant_Raw
mfcc3_sma3_amean,MFCC coefficient 3-mean [vocal tract feature],Trial-by-Trial,3784,-0.03949079083313388,0.19082598164822928,0.16330192813427058,0.47977208447821107,ok,0.39032587155319626,False,False
F0semitoneFrom27.5Hz_sma3nz_amean,F0 semitone-mean [pitch],Trial-by-Trial,3784,-0.026365888725074515,0.19517333730364594,0.2595047102342406,0.6652381583205706,ok,0.3903466746072919,False,False
F1bandwidth_sma3nz_stddevNorm,F1-coefficient of variation [mouth opening],Trial-by-Trial,3784,-0.0395509496671994,0.21242815114247393,0.007340650706103989,2.267592489805139e-05,ok,0.415620295713536,False,False
loudness_sma3_stddevRisingSlope,Loudness-standard deviation [intensity],Trial-by-Trial,3784,-0.03697391014325822,0.22803502230928618,0.0023207142485050587,1.2700596298042421e-05,ok,0.4366628086773565,False,False
HNRdBACF_sma3nz_stddevNorm,Harmonics-to-noise ratio-coefficient of variation [voice clarity],Trial-by-Trial,3784,-0.04685329497623046,0.23497957079744425,0.6387970826878653,0.49458320058759064,ok,0.440586695245208,False,False
alphaRatioV_sma3nz_amean,Alpha ratio-mean [energy distribution],Trial-by-Trial,3784,0.03487457129457781,0.24512170741732697,0.4985637489973873,0.06288455003498532,ok,0.4502235442359067,False,False
alphaRatioV_sma3nz_stddevNorm,Alpha ratio-coefficient of variation [energy distribution],Trial-by-Trial,3784,-0.03675554932893092,0.2723203368605137,0.8735356855732733,0.9323320530064761,ok,0.4901766063489247,False,False
mfcc3V_sma3nz_amean,MFCC coefficient 3-mean [vocal tract feature],Trial-by-Trial,3784,-0.03223263650293197,0.2851999072109942,0.3267102202036799,0.7260372794396881,ok,0.5032939539017545,False,False
equivalentSoundLevel_dBp,equivalentSoundLevel_dBp,Trial-by-Trial,3784,0.02238527587378618,0.2922402080871922,0.056923671224365924,1.8251529999547895e-07,ok,0.5050738372172184,False,False
shimmerLocaldB_sma3nz_stddevNorm,Shimmer-coefficient of variation [hoarseness],Trial-by-Trial,3784,-0.038072481803851255,0.2974323708056953,0.5297862572893883,9.420471458234905e-06,ok,0.5050738372172184,False,False
F2bandwidth_sma3nz_amean,F2-mean [tongue position],Trial-by-Trial,3784,0.03305719339478165,0.3034182717541034,0.8346817408398163,0.8938058252186923,ok,0.5056971195901724,False,False
F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0 semitone-falling slope [pitch],Trial-by-Trial,3784,0.03610314690040059,0.3095879066164746,0.01930404598986852,0.8178939316067944,ok,0.5065983926451403,False,False
slopeV500-1500_sma3nz_amean,slopeV500-1500-mean,Trial-by-Trial,3784,0.030203936419764196,0.338435691951802,0.07039148810067859,0.7401322056809024,ok,0.5439145049225389,False,False
F1frequency_sma3nz_stddevNorm,F1-coefficient of variation [mouth opening],Trial-by-Trial,3784,-0.02798907258736849,0.3652628423591342,0.021214193315992082,2.1780977994447403e-10,ok,0.5767308037249488,False,False
F2amplitudeLogRelF0_sma3nz_amean,F2-mean [tongue position],Trial-by-Trial,3784,-0.030340014781456568,0.38331343540911245,0.7246034510094596,0.005690549720383874,ok,0.5947967101175883,False,False
slopeV0-500_sma3nz_amean,slopeV0-500-mean,Trial-by-Trial,3784,-0.018353625740554505,0.39425321279324066,0.0002424839341004555,0.0459259116892675,ok,0.6014032059557909,False,False
mfcc2V_sma3nz_amean,MFCC coefficient 2-mean [vocal tract feature],Trial-by-Trial,3784,-0.02331394295802288,0.4081266342409282,0.9860052339966437,0.03390297677709099,ok,0.6121899513613923,False,False
F1bandwidth_sma3nz_amean,F1-mean [mouth opening],Trial-by-Trial,3784,0.028508933062962462,0.4342012659342612,0.6833422515565128,0.8538832069750559,ok,0.6206454065762818,False,False
hammarbergIndexV_sma3nz_amean,hammarbergIndexV-mean,Trial-by-Trial,3784,-0.021804200168048588,0.4381257015508414,0.3256828998173322,0.005598202106360028,ok,0.6206454065762818,False,False
loudnessPeaksPerSec,loudnessPeaksPerSec,Trial-by-Trial,3784,-0.026249771707401563,0.44124788720668495,0.00017590142200230827,1.3556111008607595e-18,ok,0.6206454065762818,False,False
mfcc4_sma3_stddevNorm,MFCC coefficient 4-coefficient of variation [vocal tract feature],Trial-by-Trial,3784,-0.025937906141093894,0.44997462248401265,0.774796505698457,0.9071093814417206,ok,0.6206454065762818,False,False
slopeV0-500_sma3nz_stddevNorm,slopeV0-500-coefficient of variation,Trial-by-Trial,3784,0.026494048271691165,0.4547464252260629,0.35308650788343066,0.4035586665255394,ok,0.6206454065762818,False,False
F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0 semitone-median [pitch],Trial-by-Trial,3784,-0.013553298976118549,0.45853739591555187,0.15135185212985322,0.14387113567600304,ok,0.6206454065762818,False,False
logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-H2-coefficient of variation,Trial-by-Trial,3784,-0.02992862280957812,0.46271804164352903,0.7289498619520147,0.3213616151821661,ok,0.6206454065762818,False,False
F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0 semitone-80th percentile [pitch],Trial-by-Trial,3784,0.013198765874362998,0.46893208496874617,0.01922989555961034,2.306762394569852e-05,ok,0.6206454065762818,False,False
F3frequency_sma3nz_stddevNorm,F3-coefficient of variation [timbre],Trial-by-Trial,3784,0.02261296477906727,0.49609414119976303,2.865142641884298e-05,8.227014275482859e-06,ok,0.6470793146083865,False,False
slopeV500-1500_sma3nz_stddevNorm,slopeV500-1500-coefficient of variation,Trial-by-Trial,3784,-0.020599130080364306,0.5524669632430712,0.971784657425525,0.6388880558278708,ok,0.7103146670268058,False,False
loudness_sma3_amean,Loudness-mean [intensity],Trial-by-Trial,3784,0.01349794165812301,0.562087117142086,0.013878193550527485,0.0004679922190946258,ok,0.7125047963772921,False,False
