Feature,English_Description,Utterance_Interaction_Coef,Utterance_P_Raw,Utterance_P_FDR,Utterance_Significant_FDR,Utterance_Status,Trial_Interaction_Coef,Trial_P_Raw,Trial_P_FDR,Trial_Significant_FDR,Trial_Status,More_Sensitive_Model
mfcc4V_sma3nz_stddevNorm,MFCC coefficient 4-coefficient of variation [vocal tract feature],-0.012856228691083684,0.69044439287234,0.9971865685764424,False,ok,-0.01314873923203768,0.7055354063884971,0.9071169510709248,False,ok,Trial-by-Trial
F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0 semitone-80th percentile [pitch],-0.005810223764144445,0.9523074223411572,0.9971865685764424,False,ok,-0.005560226396211548,0.7599431139934704,0.9245259681754381,False,ok,Trial-by-Trial
F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0 semitone-standard deviation [pitch],0.008750261469529307,0.8121255758758673,0.9971865685764424,False,ok,0.008929263703054207,0.7884473921269386,0.9245259681754381,False,ok,Trial-by-Trial
alphaRatioV_sma3nz_amean,Alpha ratio-mean [energy distribution],0.008799162650368526,0.8626749143226415,0.9971865685764424,False,ok,0.009086875522764116,0.7662289496397936,0.9245259681754381,False,ok,Trial-by-Trial
loudnessPeaksPerSec,loudnessPeaksPerSec,0.012162870595287506,0.7904539310067801,0.9971865685764424,False,ok,0.011540328663648906,0.7396207942580177,0.9245259681754381,False,ok,Trial-by-Trial
loudness_sma3_percentile80.0,Loudness-80th percentile [intensity],-0.0049618884243079475,0.9566032738085875,0.9971865685764424,False,ok,-0.004857853022828553,0.7966758342289085,0.9245259681754381,False,ok,Trial-by-Trial
mfcc2_sma3_amean,MFCC coefficient 2-mean [vocal tract feature],0.0072822979354322265,0.9106722886021099,0.9971865685764424,False,ok,0.006974322543294486,0.8000039365636611,0.9245259681754381,False,ok,Trial-by-Trial
mfcc2_sma3_stddevNorm,MFCC coefficient 2-coefficient of variation [vocal tract feature],0.009938861648423157,0.760877452408263,0.9971865685764424,False,ok,0.009928188232665948,0.8012558390853797,0.9245259681754381,False,ok,Trial-by-Trial
spectralFluxV_sma3nz_amean,Spectral flux-mean [timbre change],0.006244747427098962,0.9489032830927894,0.9971865685764424,False,ok,0.006192575450439837,0.778656444221957,0.9245259681754381,False,ok,Trial-by-Trial
mfcc4_sma3_stddevNorm,MFCC coefficient 4-coefficient of variation [vocal tract feature],-0.006951786766217438,0.8256500586773439,0.9971865685764424,False,ok,-0.006971826744390284,0.8368230519977935,0.9423067484672107,False,ok,Trial-by-Trial
slopeUV0-500_sma3nz_amean,slopeUV0-500-mean,0.00582301827047222,0.8915428993058576,0.9971865685764424,False,ok,0.006588789867930837,0.8376059986375206,0.9423067484672107,False,ok,Trial-by-Trial
HNRdBACF_sma3nz_stddevNorm,Harmonics-to-noise ratio-coefficient of variation [voice clarity],0.0048479283235283825,0.8963305574435436,0.9971865685764424,False,ok,0.004838843248036518,0.8830204855562706,0.9691688256105409,False,ok,Trial-by-Trial
jitterLocal_sma3nz_stddevNorm,Jitter-coefficient of variation [roughness],0.00487791812512367,0.9187120897903349,0.9971865685764424,False,ok,0.005413599425282476,0.8779244224506361,0.9691688256105409,False,ok,Trial-by-Trial
F2bandwidth_sma3nz_stddevNorm,F2-coefficient of variation [tongue position],-0.004410950969716471,0.9110979747767926,0.9971865685764424,False,ok,-0.0033895822615504076,0.9140404516989687,0.973283893722528,False,ok,Trial-by-Trial
