Feature,English_Description,Model,N,Interaction_Coef,Interaction_PValue_Raw,Age_Main_PValue,Task_Main_PValue,Status,FDR_PValue,Significant_FDR,Significant_Raw
mfcc1V_sma3nz_amean,MFCC coefficient 1-mean [vocal tract feature],Utterance-level,316,-0.03713191314673642,0.5406808237009317,0.10531151946895212,0.5514491141697357,ok,0.9971865685764424,False,False
F3bandwidth_sma3nz_stddevNorm,F3-coefficient of variation [timbre],Utterance-level,316,-0.03178053086037629,0.5445845999586321,0.18770773256846077,0.09339513451212124,ok,0.9971865685764424,False,False
slopeV500-1500_sma3nz_stddevNorm,slopeV500-1500-coefficient of variation,Utterance-level,316,-0.020218366879706646,0.5479372932212576,0.40292845223520946,0.4835776136771387,ok,0.9971865685764424,False,False
mfcc1_sma3_amean,MFCC coefficient 1-mean [vocal tract feature],Utterance-level,316,-0.037694527033483374,0.55055940499138,0.16734779575921288,0.34531593954132733,ok,0.9971865685764424,False,False
loudness_sma3_meanFallingSlope,Loudness-falling slope [intensity],Utterance-level,316,-0.025316450988023556,0.5761854072859199,0.5120726493115444,0.37993733258988704,ok,0.9971865685764424,False,False
mfcc3V_sma3nz_stddevNorm,MFCC coefficient 3-coefficient of variation [vocal tract feature],Utterance-level,316,0.01682962940198707,0.6027549308405332,0.9096299351118342,0.61735452290735,ok,0.9971865685764424,False,False
mfcc4V_sma3nz_amean,MFCC coefficient 4-mean [vocal tract feature],Utterance-level,316,0.026781553897961736,0.6162564756548783,0.9929589307240347,0.23429463084922464,ok,0.9971865685764424,False,False
slopeV500-1500_sma3nz_amean,slopeV500-1500-mean,Utterance-level,316,0.021109178993339556,0.6333034891783507,0.009909769739272116,0.9319397791527448,ok,0.9971865685764424,False,False
Duration,Word duration (articulation lengthening),Utterance-level,316,0.030393537617115718,0.6392318046486154,3.3952658156638905e-10,0.003340312000077251,ok,0.9971865685764424,False,False
mfcc4_sma3_amean,MFCC coefficient 4-mean [vocal tract feature],Utterance-level,316,0.026330350797369832,0.6415869226490494,0.7494283839004489,0.23384252742904713,ok,0.9971865685764424,False,False
F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0 semitone-percentile range [pitch],Utterance-level,316,0.021735842243259917,0.6464532481512739,3.073578136890056e-14,0.018985465721510393,ok,0.9971865685764424,False,False
F1bandwidth_sma3nz_amean,F1-mean [mouth opening],Utterance-level,316,-0.02061332165952493,0.6590267837242039,0.8455718886230664,0.6021872927934004,ok,0.9971865685764424,False,False
F3frequency_sma3nz_stddevNorm,F3-coefficient of variation [timbre],Utterance-level,316,0.020374394003900315,0.6819648643650253,0.00047356092710629255,0.888585049639693,ok,0.9971865685764424,False,False
shimmerLocaldB_sma3nz_stddevNorm,Shimmer-coefficient of variation [hoarseness],Utterance-level,316,-0.017432244699972437,0.6902001842988602,0.2321017204107005,0.0003459108244983936,ok,0.9971865685764424,False,False
mfcc4V_sma3nz_stddevNorm,MFCC coefficient 4-coefficient of variation [vocal tract feature],Utterance-level,316,-0.012856228691083684,0.69044439287234,0.874601538843016,0.06595806408676294,ok,0.9971865685764424,False,False
F3frequency_sma3nz_amean,F3-mean [timbre],Utterance-level,316,-0.02376181334505932,0.7102441881160737,0.49404387655997606,0.45107441630247647,ok,0.9971865685764424,False,False
MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,Utterance-level,316,0.023064058158193457,0.7215185350645106,1.475203890871417e-10,0.0013751430475317788,ok,0.9971865685764424,False,False
loudness_sma3_amean,Loudness-mean [intensity],Utterance-level,316,-0.03256670650643892,0.7260150815314047,0.003179176115635072,0.1586110384322931,ok,0.9971865685764424,False,False
mfcc2V_sma3nz_amean,MFCC coefficient 2-mean [vocal tract feature],Utterance-level,316,0.022201445014676406,0.728374613326707,0.6363178433154342,0.03079583249054121,ok,0.9971865685764424,False,False
equivalentSoundLevel_dBp,equivalentSoundLevel_dBp,Utterance-level,316,-0.03380709529903195,0.737162705317033,0.01828799766508796,0.16174908540688235,ok,0.9971865685764424,False,False
F1frequency_sma3nz_amean,F1-mean [mouth opening],Utterance-level,316,-0.023125328402119415,0.7445988167822994,0.28814216086208744,0.47079790577510006,ok,0.9971865685764424,False,False
jitterLocal_sma3nz_amean,Jitter-mean [roughness],Utterance-level,316,-0.013983524886918175,0.7464691866621656,0.0017896390132155046,0.36890377849806644,ok,0.9971865685764424,False,False
mfcc2_sma3_stddevNorm,MFCC coefficient 2-coefficient of variation [vocal tract feature],Utterance-level,316,0.009938861648423157,0.760877452408263,0.8703430287296301,0.10740376667416407,ok,0.9971865685764424,False,False
VoicedSegmentsPerSec,VoicedSegmentsPerSec,Utterance-level,316,0.017042297802230738,0.7655093464794747,1.2152877693806562e-06,0.0009952840206618337,ok,0.9971865685764424,False,False
loudness_sma3_meanRisingSlope,Loudness-rising slope [intensity],Utterance-level,316,-0.018416320473621267,0.7793880575225443,0.1959636050420585,0.97162020410106,ok,0.9971865685764424,False,False
loudnessPeaksPerSec,loudnessPeaksPerSec,Utterance-level,316,0.012162870595287506,0.7904539310067801,0.0001389854809400859,0.00029675866607148404,ok,0.9971865685764424,False,False
loudness_sma3_percentile50.0,Loudness-median [intensity],Utterance-level,316,-0.02188820972362615,0.8088685421406021,0.0029264701727510145,0.11935303326212954,ok,0.9971865685764424,False,False
F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0 semitone-standard deviation [pitch],Utterance-level,316,0.008750261469529307,0.8121255758758673,0.17652747543790076,0.7557473624301874,ok,0.9971865685764424,False,False
mfcc4_sma3_stddevNorm,MFCC coefficient 4-coefficient of variation [vocal tract feature],Utterance-level,316,-0.006951786766217438,0.8256500586773439,0.4846393802983472,0.6458358403729934,ok,0.9971865685764424,False,False
F0semitoneFrom27.5Hz_sma3nz_amean,F0 semitone-mean [pitch],Utterance-level,316,-0.017784227258834495,0.8580538759176257,0.17550045662043237,0.7100688679472865,ok,0.9971865685764424,False,False
F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0 semitone-20th percentile [pitch],Utterance-level,316,-0.01717606774958152,0.8581526990998032,0.7365389304649619,0.8767208699819073,ok,0.9971865685764424,False,False
alphaRatioV_sma3nz_amean,Alpha ratio-mean [energy distribution],Utterance-level,316,0.008799162650368526,0.8626749143226415,0.6434015356527645,0.09474923196667986,ok,0.9971865685764424,False,False
F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0 semitone-median [pitch],Utterance-level,316,-0.014741909908130846,0.880712923885746,0.10778264211280827,0.7602498472859388,ok,0.9971865685764424,False,False
slopeUV0-500_sma3nz_amean,slopeUV0-500-mean,Utterance-level,316,0.00582301827047222,0.8915428993058576,0.08951246518424938,0.28987613652324945,ok,0.9971865685764424,False,False
HNRdBACF_sma3nz_stddevNorm,Harmonics-to-noise ratio-coefficient of variation [voice clarity],Utterance-level,316,0.0048479283235283825,0.8963305574435436,0.2573756487022217,0.18654422902830142,ok,0.9971865685764424,False,False
