Pair,Task_1,Task_2,Behavior_Metric,Speech_Feature,N,Spearman_rho,p_raw,Status,p_fdr_bh,Significant_FDR,Significant_Raw
STT_minus_Dots,STT,Dots,Overall_Accuracy,MeanUnvoicedSegmentLength,158,-0.14660528983963766,0.06604589659612178,ok,0.1887025617032051,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F2bandwidth_sma3nz_amean,158,-0.1456775951588117,0.06779685887822645,ok,0.1906786655950119,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,logRelF0-H1-A3_sma3nz_amean,158,-0.14506076588287375,0.06898187744097839,ok,0.19102673752886323,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,hammarbergIndexUV_sma3nz_amean,158,-0.1378071672005794,0.08422101516501489,ok,0.22969367772276789,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,158,-0.13631060044815693,0.08767843160820343,ok,0.23555399536532265,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,jitterLocal_sma3nz_stddevNorm,158,-0.13482858041433002,0.09121306051478827,ok,0.24144633665679247,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F0semitoneFrom27.5Hz_sma3nz_amean,158,0.12886649058530225,0.10659240633001034,ok,0.27565555100889966,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,158,0.12812633583779942,0.10863589477251002,ok,0.27565555100889966,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,slopeV500-1500_sma3nz_stddevNorm,158,-0.1273535465400185,0.11080210742864065,ok,0.27565555100889966,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,loudness_sma3_percentile80.0,158,0.12734137662981718,0.11083648918991322,ok,0.27565555100889966,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,MeanVoicedSegmentLengthSec,158,0.12700375822328933,0.11179364013138708,ok,0.27565555100889966,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,mfcc4V_sma3nz_stddevNorm,158,0.12567828480112098,0.1156139345433018,ok,0.2812230840242476,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,F2bandwidth_sma3nz_amean,158,0.12357478942252256,0.12188435477625956,ok,0.2925224514630229,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,loudness_sma3_stddevNorm,158,-0.12200532258191801,0.12673198814219758,ok,0.30015470875783634,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,spectralFluxV_sma3nz_amean,158,0.12073615786807512,0.13075967841402653,ok,0.30567197551330877,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,mfcc4V_sma3nz_stddevNorm,158,-0.11757198121574361,0.14122897975741175,ok,0.3259130302094117,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,alphaRatioUV_sma3nz_amean,158,0.1167174763447348,0.14416286255687982,ok,0.32847234506630846,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,158,-0.11519180157855725,0.14951588950523614,ok,0.33641075138678134,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,F2frequency_sma3nz_amean,158,-0.1116574048579239,0.1624920407020028,ok,0.3610934237822284,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,158,-0.10994676068553935,0.16906676902346796,ok,0.3627559206315836,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,F3frequency_sma3nz_stddevNorm,158,0.10989276787873901,0.16927745686190449,ok,0.3627559206315836,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,158,0.10989055492376851,0.169286096294739,ok,0.3627559206315836,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,slopeUV500-1500_sma3nz_amean,158,0.10775435773100087,0.1777794523968856,ok,0.3732531866910865,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F1bandwidth_sma3nz_amean,158,-0.10761800018351715,0.17833207808574134,ok,0.3732531866910865,False,False
