Device_ID,Device_Name,Analysis_Level,Feature,N,ICC_3_1_consistency,ICC_Category,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Session1_mean,Session1_sd,Session2_mean,Session2_sd,Mean_difference_S2_minus_S1,SD_difference,Paired_t,Paired_t_p,SEM,MDC95,Bland_Altman_bias,Bland_Altman_lower_LOA,Bland_Altman_upper_LOA
2,iPad_2021,device_overall_mean,F3bandwidth_sma3nz_stddevNorm,51,0.6903589000121672,moderate,0.6904406281195099,2.069265360940502e-08,0.6019004524886877,2.982316150308212e-06,0.356976801306625,0.0844477513026578,0.3435043931214085,0.085757212480864,-0.0134724081852164,0.0669729419528779,-1.436583730822711,0.157064333154478,0.043537034445077,0.1206785025723559,-0.0134724081852164,-0.1447393744128572,0.1177945580424243
2,iPad_2021,device_overall_mean,F3frequency_sma3nz_amean,51,0.5607561502052503,moderate,0.5631905410100785,1.6890831326851585e-05,0.5413574660633483,4.095304399437013e-05,2780.162950732043,93.99749050968292,2768.729816572873,103.1737538889105,-11.433134159170942,92.5020252862511,-0.882671585394828,0.38163786049201,57.78149486972546,160.162132449956,-11.433134159170942,-192.7371037202231,169.8708354018812
2,iPad_2021,device_overall_mean,F3frequency_sma3nz_stddevNorm,51,0.3270153634459626,poor,0.3280624577888376,0.0187630000414642,0.3117647058823529,0.0259419988713515,0.0883664369826229,0.011671455183266,0.0903192087020832,0.0126435784399019,0.0019527717194603,0.0141159226059842,0.9879325539725248,0.327942558595479,0.0081304998916135,0.0225365959025618,0.0019527717194603,-0.0257144365882687,0.0296199800271893
2,iPad_2021,device_overall_mean,Gap_Before,51,0.6542801689906322,moderate,0.6543336566816266,1.9118624764303493e-07,0.6472398190045249,2.8590809842792245e-07,0.34650393703332,0.10267947193481,0.3339248933103058,0.1013749028482681,-0.0125790437230142,0.0848402488623592,-1.0588410766351806,0.294760757800258,0.0545602648574641,0.1512333383950641,-0.0125790437230142,-0.1788659314932383,0.1537078440472099
2,iPad_2021,device_overall_mean,HNRdBACF_sma3nz_amean,51,0.8894164999574309,good,0.8914381932965854,1.810742015694874e-18,0.8690497737556561,1.3698633150966062e-16,4.636522338604011,2.6531435266953043,4.666489748428368,2.8381637248390708,0.0299674098243565,1.2919695737731762,0.1656464028208041,0.8691031944964602,0.8879451556290144,2.46125840019872,0.0299674098243565,-2.5022929547710686,2.562227774419782
2,iPad_2021,device_overall_mean,HNRdBACF_sma3nz_stddevNorm,51,0.0005296253500718,poor,0.0176039700249509,0.9024157469531972,0.1390950226244343,0.3303277585736989,0.7044493919714032,3.966767778489284,43.808641957677104,263.6394039144699,43.1041925657057,263.5994123851789,1.1677776645735187,0.2484350142770769,131.83460380530184,365.42687799542136,43.1041925657057,-473.5506557092449,559.7590408406563
2,iPad_2021,device_overall_mean,MeanUnvoicedSegmentLength,51,0.3742367086856282,poor,0.3826721861700926,0.0055811379640338,0.2346474523043001,0.0974376036771429,0.0056851418928328,0.009129127789314,0.0053519304648873,0.0073856886852421,-0.0003332114279454,0.0092890315414329,-0.2561736983700453,0.7988677859336865,0.005444665638457,0.0150918431774457,-0.0003332114279454,-0.0185397132491539,0.017873290393263
2,iPad_2021,device_overall_mean,MeanVoicedSegmentLengthSec,51,0.8064068268470863,good,0.8156627034327332,3.110383507623904e-13,0.7738461538461539,2.7655047724864602e-11,0.2812722590872117,0.0609645045843288,0.2659304745888307,0.0709275640969969,-0.0153417844983809,0.0411513671634286,-2.6624208018703266,0.0104076933447947,0.0276542608828231,0.0766537003638689,-0.0153417844983809,-0.0959984641387012,0.0653148951419392
2,iPad_2021,device_overall_mean,StddevUnvoicedSegmentLength,51,0.7271210243755332,moderate,0.7874633252574296,7.165739681961252e-12,0.5760531202989042,9.727827944369372e-06,0.0001764029574071,0.0006695690681598,0.0003481141609496,0.0010035205788243,0.0001717112035425,0.0006301917096679,1.9458575091757269,0.0573036308198969,0.0004140988986209,0.0011478235860434,0.0001717112035425,-0.0010634645474067,0.0014068869544917
2,iPad_2021,device_overall_mean,StddevVoicedSegmentLengthSec,51,0.2894706433905959,poor,0.2966189419629942,0.0345502087311872,0.4177845315663326,0.0022849710371413,0.005228391794056,0.0063929302465396,0.0035908435915918,0.0051213174023584,-0.0016375482024641,0.0069046873441049,-1.6936948341580296,0.09654508436332,0.003920304054572,0.0108665284387,-0.0016375482024641,-0.0151707353969099,0.0118956389919816
