Group,Task,Feature,Device_1,Device_1_Name,Device_2,Device_2_Name,Device_Pair,N,ICC_2_1_absolute_agreement,ICC_Category,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Device1_mean,Device1_sd,Device2_mean,Device2_sd,Mean_difference_D2_minus_D1,SD_difference,Paired_t,Paired_t_p,Bland_Altman_bias,Bland_Altman_lower_LOA,Bland_Altman_upper_LOA
overall_mean,All,F2amplitudeLogRelF0_sma3nz_stddevNorm,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.0008131355685753,poor,0.004752255418461,0.9621911087452696,0.0900136272907702,0.3682708133230787,-1.0553429408196502,3.245776055049821,4.420301249263289,37.21763595273252,5.47564419008294,37.34353146315773,1.4808801784859384,0.1417514284415503,5.47564419008294,-67.71767747770619,78.66896585787208
overall_mean,All,F2amplitudeLogRelF0_sma3nz_stddevNorm,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,-0.0229725101242528,poor,-0.0236384143348972,0.8135669878701209,0.0525470593889771,0.5999160426168648,-1.0553429408196502,3.245776055049821,-0.550646083679904,4.141461144611591,0.5046968571397461,5.321867136457361,0.957781972071509,0.3404597865521669,0.5046968571397461,-9.926162730316682,10.935556444596177
overall_mean,All,F2amplitudeLogRelF0_sma3nz_stddevNorm,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,-0.0044779459623844,poor,-0.0205282267044775,0.837735179255339,0.0135537825627222,0.892449299890536,4.420301249263289,37.21763595273252,-0.550646083679904,4.141461144611591,-4.970947332943193,37.53175160996003,-1.3376435946590517,0.1840169686690872,-4.970947332943193,-78.53318048846486,68.59128582257847
overall_mean,All,F2bandwidth_sma3nz_amean,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.3171351573298459,poor,0.6549603930122047,8.165253912558706e-14,0.6191709405092423,4.014028141859301e-12,880.0448918148167,82.65687983224848,1004.603907422263,87.98375207007057,124.5590156074464,71.04189411685698,17.707641510453854,9.728045904589642e-33,124.5590156074464,-14.68309686159327,263.80112807648607
overall_mean,All,F2bandwidth_sma3nz_amean,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.6381929107779273,moderate,0.6810388476694182,3.378055840123218e-15,0.6833266422016273,2.5147089476424213e-15,880.0448918148167,82.65687983224848,853.2509475924104,71.81928128804552,-26.793944222406157,62.48510646095773,-4.330721148110233,3.510093155103421e-05,-26.793944222406157,-149.2647528858833,95.676864441071
overall_mean,All,F2bandwidth_sma3nz_amean,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.147200912169011,poor,0.4161922249848811,1.357586899315673e-05,0.432629727849998,5.596187742909914e-06,1004.603907422263,87.98375207007057,853.2509475924104,71.81928128804552,-151.35295982985255,87.40349452325606,-17.48888844290534,2.5146363246996757e-32,-151.35295982985255,-322.66380909543443,19.957889435729328
overall_mean,All,F2bandwidth_sma3nz_stddevNorm,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.5090252922124491,moderate,0.6360682483362246,6.797665142022411e-13,0.5855720352160859,1.0167423649034292e-10,0.3006323104255667,0.0693951249832719,0.2535405542784259,0.0639529523981236,-0.0470917561471408,0.0570954665612932,-8.329968251570735,4.1529283537640685e-13,-0.0470917561471408,-0.1589988706072757,0.064815358312994
overall_mean,All,F2bandwidth_sma3nz_stddevNorm,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.6051523844609027,moderate,0.6705571519505191,1.2630569728944987e-14,0.6681500245969771,1.6970468407501714e-14,0.3006323104255667,0.0693951249832719,0.3337782875064546,0.0713651710520394,0.0331459770808879,0.0571571805211415,5.856796226878996,5.9211476034583686e-08,0.0331459770808879,-0.0788820967405496,0.1451740509023254
overall_mean,All,F2bandwidth_sma3nz_stddevNorm,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.3000847970197731,poor,0.5120908285046055,3.767813453520333e-08,0.5393749540573703,4.9400422177307026e-09,0.2535405542784259,0.0639529523981236,0.3337782875064546,0.0713651710520394,0.0802377332280287,0.0671460271813186,12.068642286031098,2.680124358772172e-21,0.0802377332280287,-0.0513684800473557,0.2118439465034131
overall_mean,All,F2frequency_sma3nz_amean,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.5405956216128862,moderate,0.5553196505829309,1.382318642320762e-09,0.6393687341321226,4.744020804412039e-13,1626.4755886002845,79.1977249993101,1646.5098013677257,80.57218613282781,20.03421276744105,75.34599388588342,2.6854198922296844,0.0084692439768855,20.03421276744105,-127.64393524889046,167.71236078377257
